"domainID","siteID","horizontalPosition","verticalPosition","startDateTime","endDateTime","VSWCMean","VSWCMinimum","VSWCMaximum","VSWCVariance","VSWCNumPts","VSWCExpUncert","VSWCStdErMean","VSWCRangeFailQM","VSWCRangePassQM","VSWCRangeNAQM","VSWCPersistenceFailQM","VSWCPersistencePassQM","VSWCPersistenceNAQM","VSWCStepFailQM","VSWCStepPassQM","VSWCStepNAQM","VSWCNullFailQM","VSWCNullPassQM","VSWCNullNAQM","VSWCGapFailQM","VSWCGapPassQM","VSWCGapNAQM","VSWCSpikeFailQM","VSWCSpikePassQM","VSWCSpikeNAQM","VSWCValidCalFailQM","VSWCValidCalPassQM","VSWCValidCalNAQM","VSWCAlphaQM","VSWCBetaQM","VSWCFinalQF","VSWCFinalQFSciRvw","VSICMean","VSICMinimum","VSICMaximum","VSICVariance","VSICNumPts","VSICExpUncert","VSICStdErMean","VSICRangeFailQM","VSICRangePassQM","VSICRangeNAQM","VSICPersistenceFailQM","VSICPersistencePassQM","VSICPersistenceNAQM","VSICStepFailQM","VSICStepPassQM","VSICStepNAQM","VSICNullFailQM","VSICNullPassQM","VSICNullNAQM","VSICGapFailQM","VSICGapPassQM","VSICGapNAQM","VSICSpikeFailQM","VSICSpikePassQM","VSICSpikeNAQM","VSICValidCalFailQM","VSICValidCalPassQM","VSICValidCalNAQM","VSICAlphaQM","VSICBetaQM","VSICFinalQF","VSICFinalQFSciRvw","tempFailQM","tempPassQM","tempNAQM","calDefaultQM","calNEONQM","calNAQM","publicationDate","release","sf","correctedVSWCMean","correctedVSWCFinalQF","correctedVSWCExpUncert"
"D17","SJER","001","501",2022-06-12 21:30:00,2022-06-12 22:00:00,0.0097,0.0097,0.0097,0,136,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,22,78,0,NA,NA,NA,22,0,1,NA,616.81,616.056,624.164,1.335,161,0.182,0.091,1,95,4,0,96,4,6,89,5,4,96,0,0,100,0,3,92,4,NA,NA,NA,11,1,1,NA,0,0,100,96,0,4,"20221210T215825Z","RELEASE-2024",0.221826566196267,0.0562181313248072,1,NA
"D17","SJER","001","501",2022-06-12 22:00:00,2022-06-12 22:30:00,0.0097,0.0097,0.0097,0,93,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,11,89,0,NA,NA,NA,11,0,1,NA,618.745,616.728,642.051,14.88,75,0.891,0.445,2,58,41,0,59,41,14,41,45,41,59,0,23,77,0,9,51,41,NA,NA,NA,58,4,1,NA,0,0,100,59,0,41,"20221210T215825Z","RELEASE-2024",0.221826566196267,0.0562181313248072,1,NA
"D17","SJER","001","501",2022-06-12 22:30:00,2022-06-12 23:00:00,0.0098,0.0097,0.0098,0,142,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,12,88,0,NA,NA,NA,12,0,1,NA,618.936,618.074,625.865,1.025,139,0.172,0.086,0,90,10,0,90,10,13,77,10,10,90,0,7,93,0,3,87,10,NA,NA,NA,23,0,1,NA,0,0,100,90,0,10,"20221210T215825Z","RELEASE-2024",0.222629218119265,0.0565372959066264,1,NA
"D17","SJER","001","501",2022-06-12 23:00:00,2022-06-12 23:30:00,0.0098,0.0097,0.0098,0,118,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,4,96,0,NA,NA,NA,4,0,1,NA,621.29,619.086,634.429,11.873,44,1.039,0.519,4,63,32,0,68,32,42,22,36,32,68,0,15,85,0,15,53,32,NA,NA,NA,76,4,1,NA,0,0,100,68,0,32,"20221210T215825Z","RELEASE-2024",0.222629218119265,0.0565372959066264,1,NA
"D17","SJER","001","501",2022-06-12 23:30:00,2022-06-13,0.0098,0.0097,0.0098,0,114,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,19,81,0,NA,NA,NA,19,0,1,NA,621.597,619.761,639.27,8.701,87,0.632,0.316,1,79,21,0,79,21,30,48,22,21,79,0,10,90,0,12,67,21,NA,NA,NA,52,1,1,NA,0,0,100,79,0,21,"20221210T215825Z","RELEASE-2024",0.222629218119265,0.0565372959066264,1,NA
"D17","SJER","001","501",2022-06-13,2022-06-13 00:30:00,0.0098,0.0097,0.0098,0,163,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,9,91,0,NA,NA,NA,9,0,1,NA,619.921,619.423,625.865,0.942,159,0.154,0.077,0,100,0,0,100,0,11,89,0,0,100,0,0,100,0,6,94,0,NA,NA,NA,12,0,1,NA,0,0,100,100,0,0,"20221210T215825Z","RELEASE-2024",0.222629218119265,0.0565372959066264,1,NA
"D17","SJER","001","501",2022-06-13 00:30:00,2022-06-13 01:00:00,0.0098,0.0097,0.0098,0,155,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,7,93,0,NA,NA,NA,7,0,1,NA,620.342,619.086,627.57,3.099,130,0.309,0.154,1,92,7,0,93,7,18,74,8,7,93,0,0,100,0,9,83,7,NA,NA,NA,28,1,1,NA,0,0,100,93,0,7,"20221210T215825Z","RELEASE-2024",0.222629218119265,0.0565372959066264,1,NA
"D17","SJER","001","501",2022-06-13 01:00:00,2022-06-13 01:30:00,0.0098,0.0097,0.0098,0,126,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,11,89,0,NA,NA,NA,11,0,1,NA,620.382,619.086,631.335,4.357,106,0.405,0.203,1,79,20,0,80,20,20,54,26,20,80,0,4,96,0,9,71,20,NA,NA,NA,41,6,1,NA,0,0,100,80,0,20,"20221210T215825Z","RELEASE-2024",0.222629218119265,0.0565372959066264,1,NA
"D17","SJER","001","501",2022-06-13 01:30:00,2022-06-13 02:00:00,0.0098,0.0097,0.0099,0,167,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,619.596,618.411,625.524,1.663,132,0.225,0.112,0,93,7,0,93,7,19,73,8,7,93,0,0,100,0,10,83,7,NA,NA,NA,27,1,1,NA,0,0,100,93,0,7,"20221210T215825Z","RELEASE-2024",0.222629218119265,0.0565372959066264,1,NA
"D17","SJER","001","501",2022-06-13 02:00:00,2022-06-13 02:30:00,0.0098,0.0098,0.0099,0,179,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,618.577,618.074,623.485,0.449,171,0.102,0.051,0,99,1,0,99,1,3,96,1,1,99,0,0,100,0,2,97,1,NA,NA,NA,5,0,1,NA,0,0,100,99,0,1,"20221210T215825Z","RELEASE-2024",0.222629218119265,0.0565372959066264,1,NA
"D17","SJER","001","501",2022-06-13 02:30:00,2022-06-13 03:00:00,0.0098,0.0098,0.0099,0,178,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,1,99,0,NA,NA,NA,1,0,1,NA,618.071,617.737,621.451,0.258,179,0.076,0.038,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,1,99,0,NA,NA,NA,1,0,1,NA,0,0,100,100,0,0,"20221210T215825Z","RELEASE-2024",0.222629218119265,0.0565372959066264,1,NA
"D17","SJER","001","501",2022-06-13 03:00:00,2022-06-13 03:30:00,0.0098,0.0098,0.0099,0,177,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,1,99,0,NA,NA,NA,1,0,1,NA,617.631,616.728,621.79,0.652,179,0.121,0.06,0,99,1,0,99,1,0,99,1,1,99,0,0,100,0,0,99,1,NA,NA,NA,1,0,1,NA,0,0,100,99,0,1,"20221210T215825Z","RELEASE-2024",0.222629218119265,0.0565372959066264,1,NA
"D17","SJER","001","501",2022-06-13 03:30:00,2022-06-13 04:00:00,0.0098,0.0097,0.0101,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,616.653,616.056,619.761,0.175,180,0.062,0.031,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,0,0,100,100,0,0,"20221210T215825Z","RELEASE-2024",0.222629218119265,0.0565372959066264,1,NA
"D17","SJER","001","501",2022-06-13 04:00:00,2022-06-13 04:30:00,0.0098,0.0097,0.0099,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,615.883,615.384,619.761,0.243,179,0.074,0.037,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,1,99,0,NA,NA,NA,1,0,1,NA,0,0,100,100,0,0,"20221210T215825Z","RELEASE-2024",0.222629218119265,0.0565372959066264,1,NA
"D17","SJER","001","501",2022-06-13 04:30:00,2022-06-13 05:00:00,0.0098,0.0096,0.0098,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,614.954,614.378,618.411,0.279,177,0.079,0.04,0,100,0,0,100,0,2,98,0,0,100,0,0,100,0,1,99,0,NA,NA,NA,2,0,1,NA,0,0,100,100,0,0,"20221210T215825Z","RELEASE-2024",0.222629218119265,0.0565372959066264,1,NA
"D17","SJER","001","501",2022-06-13 05:00:00,2022-06-13 05:30:00,0.0097,0.0097,0.0099,0,177,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,614.404,613.373,621.113,1.381,163,0.184,0.092,0,98,2,0,98,2,8,91,2,2,98,0,0,100,0,3,95,2,NA,NA,NA,9,0,1,NA,0,0,100,98,0,2,"20221210T215825Z","RELEASE-2024",0.221826566196267,0.0562181313248072,1,NA
"D17","SJER","001","501",2022-06-13 05:30:00,2022-06-13 06:00:00,0.0097,0.0095,0.01,0,179,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,1,99,0,NA,NA,NA,1,0,1,NA,613.27,612.37,618.074,0.602,177,0.117,0.058,0,100,0,0,100,0,2,98,0,0,100,0,0,100,0,1,99,0,NA,NA,NA,2,0,1,NA,0,0,100,100,0,0,"20221210T215825Z","RELEASE-2024",0.221826566196267,0.0562181313248072,1,NA
"D17","SJER","001","501",2022-06-13 06:00:00,2022-06-13 06:30:00,0.0096,0.0095,0.01,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,611.952,611.035,615.384,0.265,171,0.079,0.039,0,100,0,0,100,0,4,96,0,0,100,0,0,100,0,2,98,0,NA,NA,NA,5,0,1,NA,0,0,100,100,0,0,"20221210T215825Z","RELEASE-2024",0.221018967218712,0.0558976858078945,1,NA
"D17","SJER","001","501",2022-06-13 06:30:00,2022-06-13 07:00:00,0.0096,0.0095,0.0098,0,177,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,611.337,609.702,619.086,1.482,143,0.204,0.102,1,97,2,0,98,2,19,79,2,2,98,0,0,100,0,8,90,2,NA,NA,NA,21,0,1,NA,0,0,100,98,0,2,"20221210T215825Z","RELEASE-2024",0.221018967218712,0.0558976858078945,1,NA
"D17","SJER","001","501",2022-06-13 07:00:00,2022-06-13 07:30:00,0.0096,0.0095,0.0097,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,609.946,608.704,611.035,0.14,180,0.056,0.028,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,0,0,100,100,0,0,"20221210T215825Z","RELEASE-2024",0.221018967218712,0.0558976858078945,1,NA
"D17","SJER","001","501",2022-06-13 07:30:00,2022-06-13 08:00:00,0.0096,0.0095,0.0098,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,609.26,607.707,613.373,0.464,180,0.102,0.051,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,0,0,100,100,0,0,"20221210T215825Z","RELEASE-2024",0.221018967218712,0.0558976858078945,1,NA
"D17","SJER","001","501",2022-06-13 08:00:00,2022-06-13 08:30:00,0.0096,0.0095,0.0101,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,608.288,606.38,609.702,0.138,180,0.055,0.028,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,0,0,100,100,0,0,"20221210T215825Z","RELEASE-2024",0.221018967218712,0.0558976858078945,1,NA
"D17","SJER","001","501",2022-06-13 08:30:00,2022-06-13 09:00:00,0.0096,0.0094,0.01,0,179,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,1,99,0,NA,NA,NA,1,0,1,NA,607.559,605.718,608.039,0.112,180,0.05,0.025,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,0,0,100,100,0,0,"20221210T215825Z","RELEASE-2024",0.221018967218712,0.0558976858078945,1,NA
"D17","SJER","001","501",2022-06-13 09:00:00,2022-06-13 09:30:00,0.0095,0.0094,0.0096,0,178,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,607.034,606.049,609.369,0.217,168,0.072,0.036,1,98,1,0,99,1,6,93,1,1,99,0,0,100,0,3,96,1,NA,NA,NA,7,0,1,NA,0,0,100,99,0,1,"20221210T215825Z","RELEASE-2024",0.220206338683007,0.0555759403598008,1,NA
"D17","SJER","001","501",2022-06-13 09:30:00,2022-06-13 10:00:00,0.0095,0.0094,0.0099,0,179,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,606.129,601.756,614.378,1.359,146,0.193,0.096,0,99,1,0,99,1,18,81,1,1,99,0,0,100,0,7,92,1,NA,NA,NA,19,0,1,NA,0,0,100,99,0,1,"20221210T215825Z","RELEASE-2024",0.220206338683007,0.0555759403598008,1,NA
"D17","SJER","001","501",2022-06-13 10:00:00,2022-06-13 10:30:00,0.0094,0.0093,0.0095,0,173,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,605.485,604.395,611.368,1.624,119,0.234,0.117,4,92,4,0,96,4,30,66,4,4,96,0,0,100,0,13,83,4,NA,NA,NA,34,0,1,NA,0,0,100,96,0,4,"20221210T215825Z","RELEASE-2024",0.219388595823843,0.0552528754963922,1,NA
"D17","SJER","001","501",2022-06-13 10:30:00,2022-06-13 11:00:00,0.0094,0.0093,0.0096,0,178,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,604.093,602.415,612.705,2.062,147,0.237,0.118,1,98,1,0,99,1,17,82,1,1,99,0,0,100,0,6,93,1,NA,NA,NA,18,0,1,NA,0,0,100,99,0,1,"20221210T215825Z","RELEASE-2024",0.219388595823843,0.0552528754963922,1,NA
"D17","SJER","001","501",2022-06-13 11:00:00,2022-06-13 11:30:00,0.0093,0.0092,0.0096,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,602.601,601.098,605.056,0.32,177,0.085,0.042,0,100,0,0,100,0,2,98,0,0,100,0,0,100,0,1,99,0,NA,NA,NA,2,0,1,NA,0,0,100,100,0,0,"20221210T215825Z","RELEASE-2024",0.218565651527387,0.0549284712275604,1,NA
"D17","SJER","001","501",2022-06-13 11:30:00,2022-06-13 12:00:00,0.0093,0.0092,0.0095,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,601.891,600.769,608.371,0.701,172,0.128,0.064,0,100,0,0,100,0,4,96,0,0,100,0,0,100,0,2,98,0,NA,NA,NA,4,0,1,NA,0,0,100,100,0,0,"20221210T215825Z","RELEASE-2024",0.218565651527387,0.0549284712275604,1,NA
"D17","SJER","001","501",2022-06-13 12:00:00,2022-06-13 12:30:00,0.0093,0.0092,0.0096,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,603.977,600.769,618.074,16.676,50,1.155,0.578,0,100,0,0,100,0,72,28,0,0,100,0,0,100,0,24,76,0,NA,NA,NA,72,0,1,NA,0,0,100,100,0,0,"20221210T215825Z","RELEASE-2024",0.218565651527387,0.0549284712275604,1,NA
"D17","SJER","001","501",2022-06-13 12:30:00,2022-06-13 13:00:00,0.0093,0.0092,0.0096,0,138,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,621.266,600.112,786.693,2557.044,41,15.795,7.897,1,76,23,0,77,23,52,19,28,23,77,0,8,92,0,15,62,23,NA,NA,NA,77,5,1,NA,0,0,100,77,0,23,"20221210T215825Z","RELEASE-2024",0.218565651527387,0.0549284712275604,1,NA
"D17","SJER","001","501",2022-06-13 13:00:00,2022-06-13 13:30:00,0.0092,0.0091,0.0095,0,144,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,602.029,598.8,622.467,14.31,64,0.946,0.473,3,77,20,0,80,20,43,35,22,20,80,0,8,92,0,15,65,20,NA,NA,NA,64,2,1,NA,0,0,100,80,0,20,"20221210T215825Z","RELEASE-2024",0.217737416240179,0.0546027070384337,1,NA
"D17","SJER","001","501",2022-06-13 13:30:00,2022-06-13 14:00:00,0.0092,0.0091,0.0097,0,151,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,602.102,597.817,753.541,334.113,72,4.308,2.154,4,80,16,0,84,16,43,38,19,16,84,0,3,97,0,11,73,16,NA,NA,NA,60,3,1,NA,0,0,100,84,0,16,"20221210T215825Z","RELEASE-2024",0.217737416240179,0.0546027070384337,1,NA
"D17","SJER","001","501",2022-06-13 14:00:00,2022-06-13 14:30:00,0.0094,0.0091,0.0098,0,170,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,1,99,0,NA,NA,NA,1,0,1,NA,598.345,596.836,605.718,2.218,120,0.272,0.136,1,94,4,0,96,4,29,67,4,4,96,0,0,100,0,12,84,4,NA,NA,NA,33,0,1,NA,0,0,100,96,0,4,"20221210T215825Z","RELEASE-2024",0.219388595823843,0.0552528754963922,1,NA
"D17","SJER","001","501",2022-06-13 14:30:00,2022-06-13 15:00:00,0.0092,0.0091,0.0096,0,176,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,2,98,0,NA,NA,NA,2,0,1,NA,597.063,596.509,600.769,0.535,160,0.116,0.058,0,100,0,0,100,0,9,91,0,0,100,0,0,100,0,7,93,0,NA,NA,NA,11,0,1,NA,0,0,100,100,0,0,"20221210T215825Z","RELEASE-2024",0.217737416240179,0.0546027070384337,1,NA
"D17","SJER","001","501",2022-06-13 15:00:00,2022-06-13 15:30:00,0.0092,0.0091,0.0094,0,179,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,1,99,0,NA,NA,NA,1,0,1,NA,596.89,596.509,601.427,0.519,158,0.115,0.057,0,100,0,0,100,0,4,96,0,0,100,0,0,100,0,10,90,0,NA,NA,NA,12,0,1,NA,0,0,100,100,0,0,"20221210T215825Z","RELEASE-2024",0.217737416240179,0.0546027070384337,1,NA
"D17","SJER","001","501",2022-06-13 15:30:00,2022-06-13 16:00:00,0.0092,0.0092,0.0092,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,596.509,596.509,596.509,0,166,0,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,8,92,0,NA,NA,NA,8,0,1,NA,0,0,100,100,0,0,"20221210T215825Z","RELEASE-2024",0.217737416240179,0.0546027070384337,1,NA
"D17","SJER","001","501",2022-06-13 16:00:00,2022-06-13 16:30:00,0.0092,0.0092,0.0096,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,596.969,596.509,600.769,0.586,143,0.128,0.064,0,100,0,0,100,0,11,89,0,0,100,0,0,100,0,12,88,0,NA,NA,NA,21,0,1,NA,0,0,100,100,0,0,"20221210T215825Z","RELEASE-2024",0.217737416240179,0.0546027070384337,1,NA
"D17","SJER","001","501",2022-06-13 16:30:00,2022-06-13 17:00:00,0.0093,0.0092,0.0096,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,596.964,596.836,602.745,0.279,166,0.082,0.041,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,8,92,0,NA,NA,NA,8,0,1,NA,0,0,100,100,0,0,"20221210T215825Z","RELEASE-2024",0.218565651527387,0.0549284712275604,1,NA
"D17","SJER","001","501",2022-06-13 17:00:00,2022-06-13 17:30:00,0.0093,0.0092,0.0096,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,597.282,596.836,600.112,0.105,173,0.049,0.025,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,4,96,0,NA,NA,NA,4,0,1,NA,0,0,100,100,0,0,"20221210T215825Z","RELEASE-2024",0.218565651527387,0.0549284712275604,1,NA
"D17","SJER","001","501",2022-06-13 17:30:00,2022-06-13 18:00:00,0.0094,0.0092,0.0097,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,597.552,597.49,597.817,0.017,174,0.02,0.01,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,3,97,0,NA,NA,NA,3,0,1,NA,0,0,100,100,0,0,"20221210T215825Z","RELEASE-2024",0.219388595823843,0.0552528754963922,1,NA
"D17","SJER","001","501",2022-06-13 18:00:00,2022-06-13 18:30:00,0.0094,0.0092,0.0097,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,598.141,597.817,598.8,0.067,180,0.039,0.019,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,0,0,100,100,0,0,"20221210T215825Z","RELEASE-2024",0.219388595823843,0.0552528754963922,1,NA
"D17","SJER","001","501",2022-06-13 18:30:00,2022-06-13 19:00:00,0.0094,0.0093,0.0097,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,598.978,598.472,599.784,0.082,180,0.043,0.021,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,0,0,100,100,0,0,"20221210T215825Z","RELEASE-2024",0.219388595823843,0.0552528754963922,1,NA
"D17","SJER","001","501",2022-06-13 19:00:00,2022-06-13 19:30:00,0.0094,0.0093,0.0097,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,599.798,599.456,600.112,0.062,180,0.037,0.019,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,0,0,100,100,0,0,"20221210T215825Z","RELEASE-2024",0.219388595823843,0.0552528754963922,1,NA
"D17","SJER","001","501",2022-06-13 19:30:00,2022-06-13 20:00:00,0.0094,0.0093,0.0097,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,600.609,600.112,601.098,0.067,180,0.039,0.019,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,0,0,100,100,0,0,"20221210T215825Z","RELEASE-2024",0.219388595823843,0.0552528754963922,1,NA
"D17","SJER","001","501",2022-06-13 20:00:00,2022-06-13 20:30:00,0.0095,0.0093,0.0099,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,601.586,601.098,602.415,0.143,180,0.056,0.028,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,0,0,100,100,0,0,"20221210T215825Z","RELEASE-2024",0.220206338683007,0.0555759403598008,1,NA
"D17","SJER","001","501",2022-06-13 20:30:00,2022-06-13 21:00:00,0.0095,0.0094,0.0099,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,603.206,602.415,604.395,0.31,180,0.083,0.041,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,0,0,100,100,0,0,"20221210T215825Z","RELEASE-2024",0.220206338683007,0.0555759403598008,1,NA
"D17","SJER","001","501",2022-06-13 21:00:00,2022-06-13 21:30:00,0.0096,0.0095,0.0101,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,604.663,604.064,605.387,0.173,180,0.062,0.031,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,0,0,100,100,0,0,"20221210T215825Z","RELEASE-2024",0.221018967218712,0.0558976858078945,1,NA
"D17","SJER","001","501",2022-06-13 21:30:00,2022-06-13 22:00:00,0.0096,0.0095,0.0099,0,178,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,1,99,0,NA,NA,NA,1,0,1,NA,605.935,605.387,606.38,0.07,180,0.04,0.02,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,0,0,100,100,0,0,"20221210T215825Z","RELEASE-2024",0.221018967218712,0.0558976858078945,1,NA
"D17","SJER","001","501",2022-06-13 22:00:00,2022-06-13 22:30:00,0.0097,0.0095,0.0103,0,173,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,4,96,0,NA,NA,NA,4,0,1,NA,606.428,605.718,610.368,0.317,173,0.086,0.043,0,100,0,0,100,0,4,96,0,0,100,0,0,100,0,2,98,0,NA,NA,NA,4,0,1,NA,0,0,100,100,0,0,"20221210T215825Z","RELEASE-2024",0.221826566196267,0.0562181313248072,1,NA
"D17","SJER","001","501",2022-06-13 22:30:00,2022-06-13 23:00:00,0.0101,0.0096,0.0109,0,179,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,608.158,606.38,616.056,2.235,153,0.242,0.121,1,99,1,0,99,1,14,85,1,1,99,0,0,100,0,4,95,1,NA,NA,NA,15,0,1,NA,0,0,100,99,0,1,"20221210T215825Z","RELEASE-2024",0.225008284382093,0.0574872870357906,1,NA
"D17","SJER","001","501",2022-06-13 23:00:00,2022-06-13 23:30:00,0.0102,0.0097,0.0114,0,149,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,1,NA,610.966,608.371,622.129,9.879,79,0.707,0.354,1,82,17,0,83,17,36,44,20,17,83,0,2,98,0,17,66,17,NA,NA,NA,56,3,1,NA,0,0,100,83,0,17,"20221210T215825Z","RELEASE-2024",0.225791930705518,0.0578015086603861,1,NA
